[13Feb2026 09:50:38.458] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battle_hammer.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.459] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battle_hammer.speed was corrected from null to its default, 0.800000011920929. 
[13Feb2026 09:50:38.459] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battle_hammer.base_damage was corrected from null to its default, 5.0. 
[13Feb2026 09:50:38.459] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battle_hammer.damage_multiplier was corrected from null to its default, 2.0. 
[13Feb2026 09:50:38.459] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key warhammer was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.460] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key warhammer.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.460] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key warhammer.speed was corrected from null to its default, 1.100000023841858. 
[13Feb2026 09:50:38.460] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key warhammer.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.460] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key warhammer.damage_multiplier was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.461] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key spear was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.461] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key spear.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.461] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key spear.speed was corrected from null to its default, 1.399999976158142. 
[13Feb2026 09:50:38.461] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key spear.base_damage was corrected from null to its default, 5.5. 
[13Feb2026 09:50:38.461] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key spear.damage_multiplier was corrected from null to its default, 0.5. 
[13Feb2026 09:50:38.462] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key halberd was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.462] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key halberd.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.462] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key halberd.speed was corrected from null to its default, 1.2000000476837158. 
[13Feb2026 09:50:38.462] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key halberd.base_damage was corrected from null to its default, 5.0. 
[13Feb2026 09:50:38.462] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key halberd.damage_multiplier was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.463] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key pike was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.463] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key pike.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.463] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key pike.speed was corrected from null to its default, 1.399999976158142. 
[13Feb2026 09:50:38.464] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key pike.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.464] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key pike.damage_multiplier was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.464] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key lance was corrected from null to its default, SimpleCommentedConfig:{}. 
